Age [Demographic Core],Sex,Highest Grade Completed [Demographic],Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Employment Status
30.0,1,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
51.0,0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
31.0,0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
49.0,1,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
19.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
48.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
33.0,0,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
46.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
31.0,0,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
35.0,1,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
42.0,0,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
30.0,0,14.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
38.0,0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
52.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
49.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
62.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
30.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
53.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
40.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
67.0,1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
78.0,1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
66.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
57.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
42.0,1,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
32.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
20.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
61.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
55.0,1,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23.0,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
33.0,1,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
62.0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
59.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
62.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
65.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
30.0,1,16.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
32.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
40.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
53.0,1,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
72.0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
26.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
33.0,1,14.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
65.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
40.0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
32.0,1,20.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
52.0,1,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
50.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
73.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
53.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
72.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
66.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
89.0,1,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
63.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
26.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
43.0,1,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
56.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
69.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
27.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
43.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
82.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
53.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
39.0,0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
63.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
38.0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
41.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
68.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
77.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
30.0,0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27.0,1,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
49.0,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8
36.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
67.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
70.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
43.0,0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
35.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
27.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8
32.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
40.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
54.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
73.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
55.0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
21.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
20.0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8
47.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
62.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
31.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
64.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
52.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56.0,1,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
30.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
73.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
68.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
69.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
59.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
39.0,1,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
57.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
29.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
19.0,0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
30.0,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
38.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
28.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
41.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
56.0,1,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
24.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
58.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
28.0,1,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8
55.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
41.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
29.0,1,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
64.0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
41.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
39.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
29.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
54.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
47.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
44.0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
60.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
60.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
53.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
19.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
46.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
84.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
35.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
60.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
46.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
26.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
31.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
67.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
88.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
40.0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
70.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
44.0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
39.0,1,14.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
65.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
33.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
63.0,1,17.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
31.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
71.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
32.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
52.0,0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
77.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
42.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
52.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
70.0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
23.0,0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
84.0,1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
30.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
59.0,1,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
61.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
37.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
41.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
55.0,0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
31.0,0,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
21.0,1,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
28.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
35.0,1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
52.0,1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
63.0,1,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
46.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
64.0,1,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
29.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
41.0,0,19.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
60.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
38.0,1,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
81.0,0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
52.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
46.0,1,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
27.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
43.0,1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
48.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
37.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
55.0,1,20.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
19.0,1,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
37.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
47.0,0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
37.0,0,17.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
47.0,0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
77.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21.0,1,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
71.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
59.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
57.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
37.0,1,17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
37.0,1,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
49.0,1,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
63.0,1,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
22.0,1,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45.0,1,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
82.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
59.0,0,16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
41.0,1,13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
47.0,0,13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
29.0,0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
52.0,1,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
24.0,0,13.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
72.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
52.0,0,14.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
54.0,1,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
61.0,0,17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
37.0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
65.0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
33.0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
64.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
52.0,1,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
65.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
19.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.0,1,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
60.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
25.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
51.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
66.0,0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
68.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
52.0,1,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
37.0,0,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
87.0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
26.0,1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
76.0,0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
52.0,1,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
68.0,1,16.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
53.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
60.0,0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
30.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
82.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
34.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
65.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
57.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
73.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
41.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
44.0,1,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
74.0,1,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
19.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
69.0,1,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
62.0,1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
28.0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
44.0,1,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
66.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
84.0,1,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
29.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
87.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
75.0,1,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
47.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
86.0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
55.0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
76.0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
84.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
80.0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
63.0,1,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
42.0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
59.0,0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
55.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
44.0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50.0,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
47.0,1,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
51.0,1,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
50.0,0,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
70.0,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
30.0,1,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
25.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
25.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
54.0,0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
68.0,0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
47.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
88.0,0,17.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
77.0,1,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
28.0,0,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
58.0,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
60.0,0,6.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
62.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
38.0,0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
25.0,0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34.0,0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
89.0,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
36.0,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
53.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
46.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
69.0,0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
63.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
19.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
26.0,0,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7
42.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
52.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
31.0,1,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
46.0,0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
18.0,1,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
26.0,0,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
40.0,0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
33.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
57.0,1,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
20.0,0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
42.0,0,20.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
41.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
73.0,0,11.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
21.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
21.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
21.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
68.0,0,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
46.0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
53.0,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
28.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
34.0,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
68.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
43.0,1,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8
59.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
57.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
24.0,0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
40.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
59.0,1,14.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
64.0,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
55.0,1,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
35.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
33.0,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
83.0,1,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
48.0,0,18.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
68.0,0,17.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
60.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
24.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
77.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
46.0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
86.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
34.0,0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
45.0,1,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
81.0,1,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
45.0,1,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
42.0,1,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
43.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
47.0,1,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
33.0,0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7
30.0,1,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
