,age,sex,race,region,highest_grade,employment_status,marital_status,religious,spiritual,party,lib_cons,death_penalty,court_harsh,income,sex_partners,sex_freq,bar,tv,relatives,spanking,income_distribution,standard_living,birth_control,immigration,govt_help_poor,govt_help_sick,govt_more_less,govt_help_blacks,affirmative_action,gun,tax_approp,divorce_ease,numb_children,income_bucket
978,19.0,0.0,15.0,2.0,12.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,2073.0,2.0,5.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,0
979,48.0,1.0,15.0,2.0,12.0,6.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,85503.0,1.0,3.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,6
980,33.0,0.0,15.0,2.0,17.0,4.0,1.0,1.0,3.0,3.0,5.0,0.0,2.0,69957.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,0.0,1.0,2.0,2.0,2.0,5
981,46.0,0.0,15.0,2.0,12.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,69957.0,1.0,2.0,0.0,2.0,5.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,5
982,31.0,0.0,15.0,2.0,12.0,6.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,85503.0,1.0,2.0,1.0,5.0,5.0,2.0,5.0,3.0,3.0,1.0,4.0,2.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,6
983,35.0,1.0,15.0,2.0,12.0,7.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,57002.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,5
984,42.0,0.0,15.0,2.0,9.0,7.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,69957.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,5
985,30.0,0.0,15.0,2.0,14.0,6.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,73337.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,5
986,38.0,0.0,0.0,6.0,11.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,5700.0,1.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,0
987,52.0,0.0,15.0,6.0,15.0,6.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,38865.0,1.0,4.0,0.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,3
988,49.0,0.0,3.0,6.0,12.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,19433.0,1.0,5.0,0.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1
989,62.0,0.0,15.0,6.0,12.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,46638.0,1.0,2.0,0.0,6.0,5.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,4
990,54.0,0.0,15.0,6.0,12.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,33683.0,1.0,3.0,0.0,3.0,5.0,2.0,3.0,3.0,1.0,0.0,3.0,4.0,1.0,5.0,0.0,1.0,2.0,2.0,2.0,3
991,30.0,0.0,3.0,6.0,16.0,5.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,46638.0,1.0,2.0,0.0,12.0,6.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,4
992,53.0,1.0,15.0,6.0,11.0,6.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,69957.0,1.0,2.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,5
993,40.0,0.0,15.0,6.0,17.0,7.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,241797.0,1.0,2.0,0.0,0.0,5.0,2.0,7.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,8
994,67.0,1.0,15.0,6.0,18.0,2.0,0.0,1.0,3.0,6.0,5.0,0.0,1.0,241797.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,8
995,78.0,1.0,15.0,6.0,18.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,69957.0,1.0,2.0,3.0,5.0,0.0,3.0,7.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,2.0,5
996,66.0,0.0,15.0,6.0,12.0,2.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,85503.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,6
997,57.0,0.0,15.0,6.0,12.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,16842.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,1
998,42.0,1.0,15.0,6.0,11.0,6.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0,69957.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,5
999,32.0,1.0,15.0,6.0,16.0,6.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,57002.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,5
1000,20.0,0.0,15.0,6.0,12.0,7.0,2.0,2.0,3.0,6.0,3.0,1.0,0.0,28501.0,1.0,4.0,0.0,1.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,2
1001,61.0,1.0,15.0,6.0,15.0,6.0,4.0,2.0,3.0,5.0,1.0,1.0,0.0,38865.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,3
1002,55.0,1.0,1.0,6.0,9.0,0.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,2073.0,1.0,0.0,0.0,6.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0
1003,23.0,1.0,15.0,6.0,10.0,7.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,7773.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,0
1004,33.0,1.0,15.0,6.0,9.0,1.0,0.0,2.0,3.0,5.0,3.0,0.0,1.0,17655.0,4.0,3.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1
1005,62.0,0.0,15.0,6.0,9.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,23088.0,1.0,2.0,0.0,10.0,3.0,2.0,7.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,0.0,3.0,2
1006,59.0,0.0,15.0,6.0,12.0,1.0,1.0,2.0,3.0,4.0,4.0,0.0,0.0,24615.0,1.0,4.0,0.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,2
1007,62.0,1.0,15.0,6.0,17.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,57002.0,1.0,1.0,0.0,8.0,0.0,2.0,7.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,5
1008,65.0,0.0,15.0,6.0,12.0,7.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,85503.0,1.0,3.0,0.0,1.0,1.0,2.0,7.0,4.0,0.0,0.0,4.0,5.0,3.0,5.0,0.0,1.0,2.0,2.0,2.0,6
1009,30.0,1.0,0.0,6.0,16.0,6.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,33683.0,1.0,3.0,0.0,4.0,4.0,3.0,7.0,3.0,0.0,2.0,4.0,4.0,5.0,5.0,0.0,1.0,2.0,2.0,2.0,3
1010,32.0,0.0,15.0,6.0,14.0,7.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,38865.0,1.0,4.0,0.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,0.0,1.0,1.0,2.0,2.0,3
1011,40.0,0.0,15.0,6.0,12.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,85503.0,1.0,0.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,6
1012,53.0,1.0,15.0,6.0,20.0,6.0,0.0,1.0,3.0,6.0,4.0,0.0,1.0,103640.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,7
1013,72.0,0.0,15.0,6.0,17.0,2.0,4.0,3.0,3.0,6.0,3.0,1.0,0.0,19433.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,1
1014,26.0,0.0,15.0,6.0,16.0,6.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,241797.0,1.0,4.0,0.0,2.0,5.0,2.0,5.0,4.0,0.0,2.0,4.0,2.0,4.0,5.0,0.0,0.0,2.0,2.0,2.0,8
1015,33.0,1.0,0.0,6.0,14.0,6.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,46638.0,5.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,5.0,3.0,3.0,5.0,3.0,0.0,1.0,0.0,2.0,4
1016,65.0,0.0,15.0,6.0,12.0,6.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,57002.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,5
1017,40.0,0.0,0.0,6.0,12.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,6737.0,1.0,5.0,0.0,3.0,5.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0
1018,32.0,1.0,8.0,6.0,20.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,85503.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,6
1019,52.0,1.0,0.0,6.0,10.0,1.0,0.0,1.0,3.0,6.0,6.0,0.0,2.0,11660.0,1.0,1.0,0.0,14.0,5.0,1.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1
1020,50.0,0.0,15.0,6.0,12.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,46638.0,1.0,2.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,1.0,1.0,2.0,2.0,4
1021,73.0,0.0,15.0,6.0,14.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,57002.0,1.0,2.0,0.0,4.0,5.0,3.0,7.0,3.0,2.0,1.0,3.0,3.0,5.0,5.0,0.0,1.0,1.0,1.0,2.0,5
1022,53.0,0.0,15.0,6.0,16.0,6.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,69957.0,0.0,0.0,0.0,2.0,5.0,2.0,7.0,2.0,0.0,2.0,3.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,5
1023,72.0,0.0,15.0,6.0,14.0,0.0,4.0,2.0,3.0,0.0,5.0,1.0,1.0,11660.0,1.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,1.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,1
1024,66.0,1.0,15.0,6.0,16.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,103640.0,1.0,2.0,0.0,2.0,2.0,3.0,7.0,4.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,7
1025,89.0,1.0,15.0,6.0,20.0,2.0,4.0,3.0,3.0,6.0,2.0,0.0,1.0,73337.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,5
1026,63.0,0.0,3.0,6.0,14.0,2.0,1.0,3.0,3.0,6.0,6.0,0.0,2.0,16842.0,1.0,2.0,0.0,3.0,5.0,2.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,1
1027,26.0,0.0,15.0,6.0,16.0,6.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,85503.0,1.0,4.0,0.0,2.0,5.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,6
1028,43.0,1.0,6.0,6.0,6.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,0.0,7773.0,1.0,3.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,0
1029,56.0,1.0,3.0,6.0,13.0,6.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,46638.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,4
1030,69.0,0.0,3.0,6.0,14.0,2.0,1.0,2.0,3.0,6.0,3.0,0.0,1.0,59755.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,5
1031,27.0,0.0,15.0,6.0,14.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,69957.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,0.0,1.0,1.0,2.0,2.0,5
1032,43.0,0.0,15.0,6.0,16.0,0.0,1.0,3.0,3.0,5.0,2.0,0.0,0.0,241797.0,1.0,2.0,0.0,1.0,3.0,2.0,5.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,8
1033,82.0,0.0,15.0,6.0,10.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,7773.0,0.0,0.0,0.0,10.0,6.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,0
1034,53.0,0.0,3.0,6.0,12.0,6.0,1.0,3.0,3.0,6.0,3.0,0.0,1.0,57002.0,1.0,3.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,5
1035,39.0,0.0,3.0,6.0,15.0,6.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,57002.0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,5
1036,63.0,0.0,15.0,6.0,10.0,1.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,22024.0,1.0,3.0,0.0,10.0,5.0,2.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2
1037,38.0,0.0,3.0,6.0,13.0,6.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,28501.0,1.0,3.0,0.0,1.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,3.0,2
1038,41.0,0.0,15.0,6.0,11.0,0.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,518.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0
1039,68.0,0.0,3.0,6.0,16.0,2.0,3.0,3.0,3.0,6.0,6.0,0.0,0.0,6737.0,0.0,0.0,1.0,2.0,5.0,3.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,0
1040,77.0,1.0,15.0,6.0,12.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,46638.0,1.0,1.0,0.0,4.0,6.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,4
1041,30.0,0.0,2.0,6.0,17.0,0.0,1.0,3.0,3.0,6.0,3.0,0.0,0.0,69957.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,5
1042,27.0,1.0,3.0,6.0,11.0,6.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,2073.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,0
1043,49.0,1.0,0.0,6.0,8.0,7.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,2073.0,5.0,1.0,0.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0
1044,36.0,1.0,15.0,6.0,14.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,69957.0,1.0,3.0,0.0,2.0,6.0,2.0,7.0,2.0,0.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,3.0,5
1045,67.0,1.0,15.0,6.0,8.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,22024.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,3.0,2.0,0.0,3.0,2.0,3.0,5.0,1.0,0.0,1.0,2.0,2.0,2
1046,70.0,1.0,3.0,6.0,12.0,2.0,0.0,2.0,3.0,6.0,5.0,1.0,0.0,518.0,5.0,2.0,0.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0
1047,43.0,0.0,15.0,6.0,11.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,24615.0,2.0,4.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2
1048,35.0,0.0,3.0,6.0,14.0,6.0,2.0,2.0,3.0,5.0,3.0,0.0,2.0,22024.0,1.0,2.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,3.0,2
1049,27.0,0.0,3.0,6.0,14.0,7.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,11660.0,5.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0,2.0,1
1050,32.0,0.0,3.0,6.0,12.0,5.0,2.0,3.0,3.0,6.0,5.0,0.0,0.0,4664.0,2.0,5.0,0.0,3.0,6.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,4.0,0
1051,40.0,0.0,3.0,6.0,12.0,6.0,2.0,2.0,3.0,6.0,4.0,0.0,2.0,24615.0,2.0,4.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,2
1052,54.0,0.0,15.0,6.0,12.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,2073.0,1.0,2.0,0.0,12.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,1.0,2.0,2.0,0
1053,73.0,0.0,3.0,6.0,14.0,2.0,0.0,3.0,3.0,4.0,5.0,0.0,2.0,7773.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,4.0,0
1054,55.0,0.0,0.0,6.0,12.0,0.0,4.0,3.0,3.0,6.0,5.0,1.0,2.0,6737.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,0
1055,23.0,0.0,3.0,6.0,12.0,3.0,2.0,2.0,3.0,6.0,5.0,0.0,0.0,11660.0,3.0,5.0,2.0,3.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,1
1056,21.0,1.0,3.0,6.0,12.0,5.0,2.0,2.0,3.0,6.0,3.0,0.0,2.0,46638.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,4
1057,20.0,1.0,6.0,6.0,15.0,7.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,46638.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,0.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,3.0,4
1058,47.0,0.0,15.0,6.0,13.0,7.0,1.0,2.0,3.0,3.0,5.0,1.0,0.0,57002.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,5
1059,62.0,1.0,15.0,6.0,16.0,6.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,69957.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,5.0,0.0,1.0,1.0,2.0,2.0,5
1060,31.0,1.0,15.0,6.0,15.0,5.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,124368.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,7
1061,64.0,1.0,15.0,6.0,12.0,2.0,1.0,2.0,3.0,6.0,3.0,1.0,0.0,38865.0,1.0,3.0,0.0,8.0,6.0,2.0,5.0,4.0,1.0,2.0,5.0,3.0,5.0,5.0,0.0,1.0,1.0,0.0,2.0,3
1062,52.0,0.0,3.0,6.0,16.0,0.0,1.0,2.0,3.0,6.0,3.0,0.0,0.0,28501.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,2
1063,56.0,1.0,0.0,6.0,12.0,6.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,46638.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,4
1064,30.0,1.0,3.0,6.0,12.0,6.0,1.0,3.0,3.0,6.0,3.0,1.0,0.0,85503.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,2.0,0.0,3.0,6
1065,73.0,1.0,15.0,6.0,14.0,2.0,1.0,3.0,3.0,4.0,3.0,0.0,1.0,85503.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,2.0,6
1066,68.0,1.0,15.0,6.0,14.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,40743.0,1.0,2.0,4.0,6.0,1.0,3.0,7.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,2.0,4
1067,69.0,1.0,15.0,6.0,16.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,40743.0,2.0,3.0,4.0,2.0,5.0,3.0,7.0,4.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,4
1068,59.0,0.0,15.0,6.0,12.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,11660.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,1
1069,39.0,1.0,3.0,6.0,11.0,1.0,2.0,2.0,3.0,5.0,3.0,0.0,2.0,2073.0,5.0,2.0,0.0,10.0,3.0,1.0,4.0,3.0,1.0,2.0,5.0,5.0,3.0,5.0,0.0,0.0,2.0,2.0,1.0,0
1070,57.0,0.0,3.0,6.0,11.0,2.0,2.0,3.0,3.0,6.0,2.0,0.0,0.0,22024.0,1.0,0.0,0.0,4.0,5.0,3.0,7.0,3.0,0.0,2.0,5.0,3.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,2
1071,29.0,1.0,3.0,6.0,12.0,5.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,16842.0,3.0,5.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,1
1072,19.0,0.0,0.0,6.0,10.0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,14251.0,7.0,4.0,3.0,7.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0,2.0,3.0,1
1073,30.0,1.0,15.0,6.0,10.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,19433.0,1.0,4.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,2.0,1
1074,38.0,0.0,15.0,6.0,12.0,6.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,38865.0,4.0,2.0,2.0,2.0,3.0,3.0,7.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,1.0,2.0,3
1075,28.0,1.0,15.0,6.0,12.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,38865.0,2.0,4.0,0.0,2.0,4.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,0.0,1.0,2.0,2.0,2.0,3
1076,41.0,0.0,15.0,6.0,14.0,2.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,22024.0,5.0,5.0,3.0,10.0,3.0,2.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,2
1077,56.0,1.0,3.0,6.0,16.0,6.0,0.0,3.0,3.0,6.0,2.0,1.0,0.0,46638.0,3.0,2.0,0.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,2.0,4
